year,month,day,hour,minute,second,northing,easting,depth,latitude,longitude,roll,pitch,heading,altitude,leftimage,rightimage
2009,6,11,8,2,24.72,-130.3876774,1208.1459406,105.1796164,-42.1478181,148.4967334,0.0236620,-0.0072451,-0.3827289,2.0870000,PR_20090611_080224_727_LC16.png,PR_20090611_080224_727_RM16.png
2009,6,11,8,2,25.73,-130.2862090,1207.6808872,105.1712674,-42.1478173,148.4967277,0.0195393,0.0019149,-0.3234065,2.0870000,PR_20090611_080225_730_LC16.png,PR_20090611_080225_730_RM16.png
2009,6,11,8,2,26.73,-130.1454150,1207.2077961,105.1741343,-42.1478161,148.4967220,0.0272482,0.0085721,-0.2568806,2.0550000,PR_20090611_080226_731_LC16.png,PR_20090611_080226_731_RM16.png
2009,6,11,8,2,27.73,-129.9648581,1206.7388246,105.1889500,-42.1478146,148.4967163,0.0371394,0.0077378,-0.2154938,2.0200000,PR_20090611_080227_731_LC16.png,PR_20090611_080227_731_RM16.png
2009,6,11,8,2,28.72,-129.7596621,1206.2794635,105.2206895,-42.1478128,148.4967107,0.0340869,0.0058943,-0.2181755,2.0200000,PR_20090611_080228_729_LC16.png,PR_20090611_080228_729_RM16.png
2009,6,11,8,2,29.73,-129.5434261,1205.8218955,105.2664906,-42.1478109,148.4967051,0.0201133,0.0035948,-0.2411438,2.0200000,PR_20090611_080229_731_LC16.png,PR_20090611_080229_731_RM16.png
2009,6,11,8,2,30.73,-129.3156233,1205.3603525,105.3152503,-42.1478089,148.4966995,0.0142333,-0.0022190,-0.2675731,2.0200000,PR_20090611_080230_731_LC16.png,PR_20090611_080230_731_RM16.png
2009,6,11,8,2,31.72,-129.0855772,1204.9011180,105.3203244,-42.1478069,148.4966938,0.0201883,-0.0051386,-0.2923725,2.0200000,PR_20090611_080231_728_LC16.png,PR_20090611_080231_728_RM16.png
2009,6,11,8,2,32.72,-128.8701114,1204.4459645,105.2855125,-42.1478051,148.4966883,0.0279436,0.0006237,-0.3358360,2.0600000,PR_20090611_080232_727_LC16.png,PR_20090611_080232_727_RM16.png
2009,6,11,8,2,33.73,-128.6903626,1204.0000551,105.2424359,-42.1478035,148.4966829,0.0258172,0.0065849,-0.3929043,2.0550000,PR_20090611_080233_732_LC16.png,PR_20090611_080233_732_RM16.png
2009,6,11,8,2,34.72,-128.5608549,1203.5660509,105.1918253,-42.1478024,148.4966776,0.0168708,0.0076403,-0.4597649,2.0850000,PR_20090611_080234_728_LC16.png,PR_20090611_080234_728_RM16.png
2009,6,11,8,2,35.73,-128.5033234,1203.1280284,105.1520172,-42.1478020,148.4966723,0.0127792,0.0067747,-0.4957315,2.0950000,PR_20090611_080235_732_LC16.png,PR_20090611_080235_732_RM16.png
2009,6,11,8,2,36.73,-128.4884371,1202.6945350,105.1024973,-42.1478019,148.4966670,0.0154974,0.0048626,-0.4962634,2.1180000,PR_20090611_080236_733_LC16.png,PR_20090611_080236_733_RM16.png
2009,6,11,8,2,37.72,-128.4941573,1202.2804076,105.0638762,-42.1478020,148.4966620,0.0271750,0.0013705,-0.4777868,2.1380000,PR_20090611_080237_729_LC16.png,PR_20090611_080237_729_RM16.png
2009,6,11,8,2,38.72,-128.4962666,1201.8721841,105.0445236,-42.1478021,148.4966571,0.0364698,-0.0011166,-0.4574594,2.1380000,PR_20090611_080238_729_LC16.png,PR_20090611_080238_729_RM16.png
2009,6,11,8,2,39.73,-128.4811322,1201.4328657,105.0573363,-42.1478020,148.4966518,0.0360173,-0.0012396,-0.4157481,2.1150000,PR_20090611_080239_732_LC16.png,PR_20090611_080239_732_RM16.png
2009,6,11,8,2,40.73,-128.4488404,1200.9891754,105.0978357,-42.1478018,148.4966464,0.0333472,-0.0010741,-0.3412518,2.1150000,PR_20090611_080240_731_LC16.png,PR_20090611_080240_731_RM16.png
2009,6,11,8,2,41.73,-128.3310088,1200.5151076,105.1518104,-42.1478008,148.4966406,0.0374483,0.0011664,-0.2486840,2.0530000,PR_20090611_080241_730_LC16.png,PR_20090611_080241_730_RM16.png
2009,6,11,8,2,42.73,-128.1305763,1200.0225528,105.2044382,-42.1477991,148.4966346,0.0392760,0.0041512,-0.1797989,2.0220000,PR_20090611_080242_730_LC16.png,PR_20090611_080242_730_RM16.png
2009,6,11,8,2,43.72,-127.9160292,1199.5443515,105.2695525,-42.1477973,148.4966288,0.0369922,0.0048519,-0.1612879,2.0300000,PR_20090611_080243_729_LC16.png,PR_20090611_080243_729_RM16.png
2009,6,11,8,2,44.72,-127.6847609,1199.0869583,105.3099563,-42.1477952,148.4966232,0.0279807,-0.0020534,-0.1692884,1.9900000,PR_20090611_080244_729_LC16.png,PR_20090611_080244_729_RM16.png
2009,6,11,8,2,45.73,-127.4472417,1198.6386577,105.3169571,-42.1477932,148.4966177,0.0201243,-0.0048729,-0.1930212,2.0300000,PR_20090611_080245_732_LC16.png,PR_20090611_080245_732_RM16.png
2009,6,11,8,2,46.73,-127.1872570,1198.1798473,105.2986011,-42.1477909,148.4966121,0.0172611,0.0000444,-0.2053656,2.0400000,PR_20090611_080246_733_LC16.png,PR_20090611_080246_733_RM16.png
2009,6,11,8,2,47.73,-126.9466451,1197.7261567,105.2711817,-42.1477888,148.4966066,0.0189729,0.0029788,-0.2362719,2.0400000,PR_20090611_080247_732_LC16.png,PR_20090611_080247_732_RM16.png
2009,6,11,8,2,48.73,-126.7547044,1197.2966991,105.2061777,-42.1477872,148.4966013,0.0217538,-0.0025237,-0.2927230,2.0400000,PR_20090611_080248_734_LC16.png,PR_20090611_080248_734_RM16.png
2009,6,11,8,2,49.72,-126.6239025,1196.8572443,105.1409396,-42.1477860,148.4965960,0.0208628,-0.0091925,-0.3442716,2.0950000,PR_20090611_080249_728_LC16.png,PR_20090611_080249_728_RM16.png
2009,6,11,8,2,50.73,-126.5303602,1196.4314747,105.0878767,-42.1477853,148.4965908,0.0178064,-0.0074043,-0.3643217,2.1380000,PR_20090611_080250_733_LC16.png,PR_20090611_080250_733_RM16.png
2009,6,11,8,2,51.73,-126.4468853,1195.9975266,105.0624132,-42.1477846,148.4965856,0.0150114,-0.0111074,-0.3573269,2.1380000,PR_20090611_080251_731_LC16.png,PR_20090611_080251_731_RM16.png
2009,6,11,8,2,52.73,-126.3673118,1195.5463918,105.0505283,-42.1477839,148.4965801,0.0272589,-0.0134446,-0.3443409,2.1380000,PR_20090611_080252_734_LC16.png,PR_20090611_080252_734_RM16.png
2009,6,11,8,2,53.73,-126.2778231,1195.1001004,105.0529204,-42.1477832,148.4965747,0.0424663,-0.0078367,-0.3157713,2.1500000,PR_20090611_080253_734_LC16.png,PR_20090611_080253_734_RM16.png
2009,6,11,8,2,54.73,-126.1799601,1194.6496350,105.0806741,-42.1477824,148.4965692,0.0445156,0.0018165,-0.2907464,2.1380000,PR_20090611_080254_734_LC16.png,PR_20090611_080254_734_RM16.png
2009,6,11,8,2,55.73,-126.0631468,1194.1818654,105.1285568,-42.1477814,148.4965635,0.0360402,0.0098017,-0.2645627,2.1050000,PR_20090611_080255_735_LC16.png,PR_20090611_080255_735_RM16.png
2009,6,11,8,2,56.73,-125.9221461,1193.6976108,105.1860120,-42.1477802,148.4965576,0.0335864,0.0109225,-0.2207420,2.0870000,PR_20090611_080256_732_LC16.png,PR_20090611_080256_732_RM16.png
2009,6,11,8,2,57.73,-125.7383211,1193.2178860,105.2318615,-42.1477786,148.4965518,0.0381841,0.0082259,-0.1801113,2.0670000,PR_20090611_080257_731_LC16.png,PR_20090611_080257_731_RM16.png
2009,6,11,8,2,58.73,-125.4964007,1192.7037817,105.2762799,-42.1477765,148.4965455,0.0358531,0.0067941,-0.1566128,2.0180000,PR_20090611_080258_734_LC16.png,PR_20090611_080258_734_RM16.png
2009,6,11,8,2,59.73,-125.2431618,1192.2347251,105.3162000,-42.1477743,148.4965398,0.0316504,0.0078599,-0.1656244,2.0500000,PR_20090611_080259_733_LC16.png,PR_20090611_080259_733_RM16.png
2009,6,11,8,3,0.73,-124.9722691,1191.7578470,105.3271095,-42.1477720,148.4965340,0.0297730,0.0082080,-0.2063869,2.0300000,PR_20090611_080300_733_LC16.png,PR_20090611_080300_733_RM16.png
2009,6,11,8,3,1.73,-124.7511859,1191.3125722,105.3065688,-42.1477701,148.4965285,0.0292294,0.0101596,-0.2841984,2.0500000,PR_20090611_080301_734_LC16.png,PR_20090611_080301_734_RM16.png
2009,6,11,8,3,2.73,-124.5701383,1190.8863395,105.2908744,-42.1477685,148.4965233,0.0256480,0.0093500,-0.3723290,2.0100000,PR_20090611_080302_730_LC16.png,PR_20090611_080302_730_RM16.png
2009,6,11,8,3,3.72,-124.4844948,1190.4865811,105.2713884,-42.1477678,148.4965185,0.0225828,0.0039271,-0.4604470,2.0100000,PR_20090611_080303_729_LC16.png,PR_20090611_080303_729_RM16.png
2009,6,11,8,3,4.73,-124.4582032,1190.0936070,105.2647186,-42.1477676,148.4965137,0.0175958,-0.0003941,-0.5080445,2.0300000,PR_20090611_080304_734_LC16.png,PR_20090611_080304_734_RM16.png
2009,6,11,8,3,5.73,-124.4588538,1189.7033570,105.2581920,-42.1477677,148.4965090,0.0169597,-0.0016050,-0.5148126,2.0500000,PR_20090611_080305_733_LC16.png,PR_20090611_080305_733_RM16.png
2009,6,11,8,3,6.73,-124.4684335,1189.3211514,105.2423017,-42.1477678,148.4965044,0.0235098,-0.0013449,-0.4878320,2.0780000,PR_20090611_080306_732_LC16.png,PR_20090611_080306_732_RM16.png
2009,6,11,8,3,7.73,-124.4690862,1188.9393438,105.2356239,-42.1477679,148.4964998,0.0327652,0.0007140,-0.4530599,2.0780000,PR_20090611_080307_735_LC16.png,PR_20090611_080307_735_RM16.png
2009,6,11,8,3,8.73,-124.4389829,1188.5220385,105.2346240,-42.1477677,148.4964947,0.0330859,0.0000927,-0.4208771,2.0870000,PR_20090611_080308_735_LC16.png,PR_20090611_080308_735_RM16.png
2009,6,11,8,3,9.73,-124.3961267,1188.0608840,105.2510687,-42.1477674,148.4964891,0.0298246,-0.0014034,-0.3896756,2.0870000,PR_20090611_080309_735_LC16.png,PR_20090611_080309_735_RM16.png
2009,6,11,8,3,10.73,-124.3032796,1187.6183287,105.2696461,-42.1477666,148.4964837,0.0279359,-0.0021933,-0.3392996,2.1180000,PR_20090611_080310_733_LC16.png,PR_20090611_080310_733_RM16.png
2009,6,11,8,3,11.73,-124.1736549,1187.1532108,105.2699093,-42.1477655,148.4964781,0.0297781,0.0011781,-0.2829169,2.1070000,PR_20090611_080311_731_LC16.png,PR_20090611_080311_731_RM16.png
2009,6,11,8,3,12.73,-124.0031047,1186.6718035,105.2671660,-42.1477641,148.4964722,0.0336772,0.0040345,-0.2309933,2.0850000,PR_20090611_080312_731_LC16.png,PR_20090611_080312_731_RM16.png
2009,6,11,8,3,13.73,-123.8320670,1186.1766221,105.2666259,-42.1477626,148.4964662,0.0337802,0.0048867,-0.2089170,2.1070000,PR_20090611_080313_734_LC16.png,PR_20090611_080313_734_RM16.png
2009,6,11,8,3,14.73,-123.6455748,1185.7428612,105.2737741,-42.1477610,148.4964609,0.0312804,0.0041457,-0.2246234,2.0700000,PR_20090611_080314_735_LC16.png,PR_20090611_080314_735_RM16.png
2009,6,11,8,3,15.73,-123.4612397,1185.2964553,105.2961488,-42.1477594,148.4964555,0.0237864,0.0042314,-0.2283925,2.0700000,PR_20090611_080315_730_LC16.png,PR_20090611_080315_730_RM16.png
2009,6,11,8,3,16.73,-123.2499221,1184.8435271,105.3139818,-42.1477576,148.4964499,0.0225730,0.0068858,-0.2235650,2.0500000,PR_20090611_080316_735_LC16.png,PR_20090611_080316_735_RM16.png
2009,6,11,8,3,17.73,-123.0502686,1184.3871034,105.3426216,-42.1477558,148.4964444,0.0260026,0.0061399,-0.2297502,2.0000000,PR_20090611_080317_735_LC16.png,PR_20090611_080317_735_RM16.png
2009,6,11,8,3,18.73,-122.8631503,1183.9477835,105.3528459,-42.1477542,148.4964390,0.0338396,0.0024249,-0.2605525,2.0100000,PR_20090611_080318_735_LC16.png,PR_20090611_080318_735_RM16.png
2009,6,11,8,3,19.74,-122.7053415,1183.5217285,105.3588152,-42.1477529,148.4964338,0.0329927,-0.0019546,-0.3225713,2.0300000,PR_20090611_080319_746_LC16.png,PR_20090611_080319_733_RM16.png
2009,6,11,8,3,20.73,-122.5772686,1183.0825306,105.3584748,-42.1477518,148.4964285,0.0223890,-0.0053894,-0.3690434,2.0300000,PR_20090611_080320_732_LC16.png,PR_20090611_080320_732_RM16.png
2009,6,11,8,3,21.73,-122.4694856,1182.6327317,105.3584432,-42.1477509,148.4964230,0.0178305,-0.0083004,-0.3825398,2.0330000,PR_20090611_080321_735_LC16.png,PR_20090611_080321_735_RM16.png
2009,6,11,8,3,22.73,-122.3861569,1182.1523241,105.3339638,-42.1477502,148.4964172,0.0206797,-0.0037860,-0.3593597,2.0650000,PR_20090611_080322_734_LC16.png,PR_20090611_080322_734_RM16.png
2009,6,11,8,3,23.73,-122.2813289,1181.6934781,105.3149831,-42.1477493,148.4964116,0.0311528,0.0053991,-0.3402451,2.0980000,PR_20090611_080323_734_LC16.png,PR_20090611_080323_734_RM16.png
2009,6,11,8,3,24.73,-122.1645246,1181.1959574,105.2938202,-42.1477484,148.4964056,0.0312450,0.0090289,-0.3192588,2.1270000,PR_20090611_080324_732_LC16.png,PR_20090611_080324_732_RM16.png
2009,6,11,8,3,25.73,-122.0665369,1180.6970120,105.2882450,-42.1477476,148.4963995,0.0288084,0.0056707,-0.3079689,2.1250000,PR_20090611_080325_736_LC16.png,PR_20090611_080325_736_RM16.png
2009,6,11,8,3,26.73,-121.9494642,1180.2242020,105.2868557,-42.1477466,148.4963938,0.0312019,0.0018211,-0.2975831,2.1470000,PR_20090611_080326_736_LC16.png,PR_20090611_080326_736_RM16.png
2009,6,11,8,3,27.73,-121.7918563,1179.7495145,105.2999123,-42.1477452,148.4963880,0.0348012,0.0030919,-0.2633414,2.1270000,PR_20090611_080327_735_LC16.png,PR_20090611_080327_735_RM16.png
2009,6,11,8,3,28.73,-121.6458402,1179.3137284,105.3035148,-42.1477440,148.4963827,0.0373823,0.0048550,-0.2456525,2.1100000,PR_20090611_080328_737_LC16.png,PR_20090611_080328_737_RM16.png
2009,6,11,8,3,29.73,-121.4853235,1178.8796157,105.3147565,-42.1477426,148.4963774,0.0341432,0.0036527,-0.2405577,2.0980000,PR_20090611_080329_735_LC16.png,PR_20090611_080329_735_RM16.png
2009,6,11,8,3,30.73,-121.3085734,1178.4327092,105.3363555,-42.1477411,148.4963720,0.0270133,0.0028464,-0.2206537,2.0800000,PR_20090611_080330_734_LC16.png,PR_20090611_080330_734_RM16.png
2009,6,11,8,3,31.73,-121.0950448,1177.9566671,105.3711442,-42.1477392,148.4963662,0.0200311,0.0037314,-0.1922219,1.9980000,PR_20090611_080331_736_LC16.png,PR_20090611_080331_736_RM16.png
2009,6,11,8,3,32.73,-120.8688808,1177.5155328,105.3993596,-42.1477373,148.4963608,0.0246629,0.0059660,-0.2009937,1.9700000,PR_20090611_080332_736_LC16.png,PR_20090611_080332_736_RM16.png
2009,6,11,8,3,33.73,-120.6399194,1177.0787057,105.4191410,-42.1477353,148.4963554,0.0275421,0.0050095,-0.2433681,1.9700000,PR_20090611_080333_736_LC16.png,PR_20090611_080333_736_RM16.png
2009,6,11,8,3,34.73,-120.4550636,1176.6529557,105.4394731,-42.1477337,148.4963503,0.0280608,-0.0024511,-0.3255416,1.9700000,PR_20090611_080334_737_LC16.png,PR_20090611_080334_737_RM16.png
2009,6,11,8,3,35.73,-120.3153739,1176.2388144,105.4437123,-42.1477325,148.4963452,0.0204543,-0.0082272,-0.4056812,1.9700000,PR_20090611_080335_732_LC16.png,PR_20090611_080335_732_RM16.png
2009,6,11,8,3,36.73,-120.2187233,1175.8427744,105.4069984,-42.1477317,148.4963404,0.0191570,-0.0090596,-0.4559983,2.0200000,PR_20090611_080336_737_LC16.png,PR_20090611_080336_737_RM16.png
2009,6,11,8,3,37.73,-120.1501587,1175.4366470,105.3456448,-42.1477311,148.4963355,0.0195714,-0.0015988,-0.4504633,2.1180000,PR_20090611_080337_737_LC16.png,PR_20090611_080337_737_RM16.png
2009,6,11,8,3,38.73,-120.0858582,1175.0137890,105.2801196,-42.1477306,148.4963303,0.0168374,0.0011547,-0.4343656,2.1570000,PR_20090611_080338_737_LC16.png,PR_20090611_080338_737_RM16.png
2009,6,11,8,3,39.73,-120.0155674,1174.5664727,105.2341272,-42.1477301,148.4963249,0.0159824,-0.0050431,-0.4259956,2.1980000,PR_20090611_080339_734_LC16.png,PR_20090611_080339_734_RM16.png
2009,6,11,8,3,40.73,-119.9297279,1174.1358717,105.1886139,-42.1477294,148.4963197,0.0239475,-0.0048298,-0.4073169,2.1900000,PR_20090611_080340_733_LC16.png,PR_20090611_080340_733_RM16.png
2009,6,11,8,3,41.73,-119.8363244,1173.6629563,105.1727087,-42.1477286,148.4963139,0.0337483,0.0012670,-0.3730038,2.1900000,PR_20090611_080341_737_LC16.png,PR_20090611_080341_737_RM16.png
2009,6,11,8,3,42.73,-119.7624781,1173.1619393,105.1641610,-42.1477280,148.4963079,0.0407457,0.0053103,-0.3398185,2.1470000,PR_20090611_080342_738_LC16.png,PR_20090611_080342_738_RM16.png
2009,6,11,8,3,43.73,-119.6658110,1172.7029893,105.1873958,-42.1477272,148.4963023,0.0457142,0.0022301,-0.3177780,2.1470000,PR_20090611_080343_735_LC16.png,PR_20090611_080343_735_RM16.png
2009,6,11,8,3,44.73,-119.5420952,1172.2342484,105.2391961,-42.1477262,148.4962966,0.0408151,0.0032276,-0.2937341,2.1180000,PR_20090611_080344_733_LC16.png,PR_20090611_080344_733_RM16.png
2009,6,11,8,3,45.73,-119.4094071,1171.7367382,105.3022713,-42.1477251,148.4962905,0.0335103,0.0065064,-0.2768485,2.0400000,PR_20090611_080345_737_LC16.png,PR_20090611_080345_737_RM16.png
2009,6,11,8,3,46.73,-119.2619982,1171.2777217,105.3694309,-42.1477238,148.4962850,0.0345679,0.0049838,-0.2699753,2.0200000,PR_20090611_080346_736_LC16.png,PR_20090611_080346_736_RM16.png
2009,6,11,8,3,47.73,-119.1235837,1170.8519140,105.4129563,-42.1477226,148.4962798,0.0408942,0.0005368,-0.2868554,1.9880000,PR_20090611_080347_736_LC16.png,PR_20090611_080347_736_RM16.png
2009,6,11,8,3,48.73,-118.9947049,1170.4320148,105.4340499,-42.1477215,148.4962747,0.0425116,-0.0014118,-0.3106569,1.9400000,PR_20090611_080348_738_LC16.png,PR_20090611_080348_738_RM16.png
2009,6,11,8,3,49.73,-118.8914170,1170.0110873,105.4368740,-42.1477207,148.4962696,0.0352457,-0.0006641,-0.3390000,1.9980000,PR_20090611_080349_738_LC16.png,PR_20090611_080349_738_RM16.png
2009,6,11,8,3,50.73,-118.7942758,1169.5801544,105.4232598,-42.1477199,148.4962643,0.0234104,-0.0014108,-0.3339668,1.9600000,PR_20090611_080350_738_LC16.png,PR_20090611_080350_738_RM16.png
2009,6,11,8,3,51.73,-118.6791662,1169.1258775,105.3965690,-42.1477189,148.4962588,0.0168091,-0.0034717,-0.2984574,1.9900000,PR_20090611_080351_738_LC16.png,PR_20090611_080351_738_RM16.png
2009,6,11,8,3,52.73,-118.5240793,1168.6430749,105.3522017,-42.1477176,148.4962529,0.0184124,-0.0070904,-0.2563536,2.0000000,PR_20090611_080352_738_LC16.png,PR_20090611_080352_738_RM16.png
2009,6,11,8,3,53.73,-118.3420390,1168.1612083,105.2910147,-42.1477160,148.4962471,0.0208070,-0.0066411,-0.2213690,2.0900000,PR_20090611_080353_734_LC16.png,PR_20090611_080353_734_RM16.png
2009,6,11,8,3,54.73,-118.1597366,1167.6993564,105.2206778,-42.1477144,148.4962414,0.0208175,0.0001114,-0.2287324,2.1270000,PR_20090611_080354_734_LC16.png,PR_20090611_080354_734_RM16.png
2009,6,11,8,3,55.73,-117.9509025,1167.2246591,105.1890449,-42.1477126,148.4962357,0.0140293,0.0081340,-0.2587563,2.1670000,PR_20090611_080355_738_LC16.png,PR_20090611_080355_738_RM16.png
2009,6,11,8,3,56.73,-117.7914871,1166.7549878,105.1854165,-42.1477113,148.4962299,0.0127659,0.0049451,-0.2945402,2.1670000,PR_20090611_080356_739_LC16.png,PR_20090611_080356_739_RM16.png
2009,6,11,8,3,57.73,-117.6761901,1166.3185892,105.1841343,-42.1477103,148.4962246,0.0303740,-0.0029953,-0.3345005,2.1470000,PR_20090611_080357_739_LC16.png,PR_20090611_080357_739_RM16.png
2009,6,11,8,3,58.73,-117.5619260,1165.8994327,105.1940235,-42.1477093,148.4962195,0.0391736,-0.0013492,-0.3604637,2.1600000,PR_20090611_080358_739_LC16.png,PR_20090611_080358_739_RM16.png
2009,6,11,8,3,59.74,-117.4695040,1165.5104863,105.2181032,-42.1477086,148.4962148,0.0394311,0.0075360,-0.3761169,2.0950000,PR_20090611_080359_740_LC16.png,PR_20090611_080359_740_RM16.png
2009,6,11,8,4,0.73,-117.3885031,1165.1099291,105.2472482,-42.1477079,148.4962099,0.0338181,0.0082995,-0.3618261,2.0750000,PR_20090611_080400_739_LC16.png,PR_20090611_080400_739_RM16.png
2009,6,11,8,4,1.73,-117.3064472,1164.6988547,105.2786594,-42.1477072,148.4962050,0.0361570,0.0017201,-0.3263801,2.0700000,PR_20090611_080401_736_LC16.png,PR_20090611_080401_736_RM16.png
2009,6,11,8,4,2.73,-117.2094533,1164.3000316,105.3028891,-42.1477064,148.4962001,0.0396073,-0.0031979,-0.2972908,2.0380000,PR_20090611_080402_736_LC16.png,PR_20090611_080402_736_RM16.png
2009,6,11,8,4,3.73,-117.0767954,1163.8736450,105.3291183,-42.1477053,148.4961949,0.0370622,-0.0019796,-0.2692035,1.9700000,PR_20090611_080403_735_LC16.png,PR_20090611_080403_735_RM16.png
2009,6,11,8,4,4.73,-116.9430946,1163.4204103,105.3510956,-42.1477042,148.4961894,0.0300334,-0.0011967,-0.2635660,1.9900000,PR_20090611_080404_734_LC16.png,PR_20090611_080404_734_RM16.png
2009,6,11,8,4,5.73,-116.7992113,1162.9481499,105.3630920,-42.1477029,148.4961837,0.0284398,-0.0043730,-0.2525184,2.0000000,PR_20090611_080405_739_LC16.png,PR_20090611_080405_739_RM16.png
2009,6,11,8,4,6.73,-116.6579202,1162.4641620,105.3697866,-42.1477017,148.4961778,0.0260135,-0.0069927,-0.2453883,2.0000000,PR_20090611_080406_734_LC16.png,PR_20090611_080406_734_RM16.png
2009,6,11,8,4,7.73,-116.4975991,1161.9625310,105.3753612,-42.1477004,148.4961717,0.0227597,-0.0042303,-0.2369602,2.0100000,PR_20090611_080407_739_LC16.png,PR_20090611_080407_739_RM16.png
2009,6,11,8,4,8.73,-116.3214217,1161.4817633,105.3455398,-42.1476989,148.4961658,0.0243872,0.0041554,-0.2291992,2.0500000,PR_20090611_080408_738_LC16.png,PR_20090611_080408_738_RM16.png
2009,6,11,8,4,9.74,-116.1553048,1161.0292336,105.2904325,-42.1476974,148.4961603,0.0226189,0.0058031,-0.2493774,2.1380000,PR_20090611_080409_740_LC16.png,PR_20090611_080409_740_RM16.png
2009,6,11,8,4,10.74,-116.0162126,1160.5790166,105.2554778,-42.1476963,148.4961548,0.0115040,0.0016674,-0.2785595,2.1670000,PR_20090611_080410_740_LC16.png,PR_20090611_080410_740_RM16.png
2009,6,11,8,4,11.74,-115.8651689,1160.1111871,105.2405808,-42.1476950,148.4961491,0.0049865,-0.0055665,-0.2727162,2.2100000,PR_20090611_080411_740_LC16.png,PR_20090611_080411_740_RM16.png
2009,6,11,8,4,12.73,-115.6811768,1159.6484765,105.2028240,-42.1476934,148.4961435,0.0180008,-0.0039975,-0.2463508,2.2100000,PR_20090611_080412_739_LC16.png,PR_20090611_080412_739_RM16.png
2009,6,11,8,4,13.73,-115.4934482,1159.1838894,105.1766013,-42.1476918,148.4961378,0.0342689,-0.0016478,-0.2321191,2.2430000,PR_20090611_080413_738_LC16.png,PR_20090611_080413_738_RM16.png
2009,6,11,8,4,14.73,-115.3131219,1158.7369822,105.1670922,-42.1476902,148.4961324,0.0390391,0.0001465,-0.2556264,2.1880000,PR_20090611_080414_737_LC16.png,PR_20090611_080414_737_RM16.png
2009,6,11,8,4,15.74,-115.1302801,1158.3120663,105.2018469,-42.1476886,148.4961272,0.0338739,0.0075794,-0.2746017,2.1700000,PR_20090611_080415_741_LC16.png,PR_20090611_080415_741_RM16.png
2009,6,11,8,4,16.74,-114.9649999,1157.8660429,105.2510882,-42.1476872,148.4961218,0.0358239,0.0126384,-0.2831480,2.1050000,PR_20090611_080416_741_LC16.png,PR_20090611_080416_741_RM16.png
2009,6,11,8,4,17.73,-114.7972194,1157.4149263,105.3290251,-42.1476858,148.4961163,0.0392170,0.0095034,-0.2957694,2.0670000,PR_20090611_080417_737_LC16.png,PR_20090611_080417_737_RM16.png
2009,6,11,8,4,18.73,-114.6403077,1156.9887449,105.4109301,-42.1476844,148.4961111,0.0361917,0.0029614,-0.3155058,2.0400000,PR_20090611_080418_736_LC16.png,PR_20090611_080418_736_RM16.png
2009,6,11,8,4,19.73,-114.4672796,1156.5334887,105.4973775,-42.1476830,148.4961056,0.0304597,-0.0034158,-0.3377344,1.9900000,PR_20090611_080419_736_LC16.png,PR_20090611_080419_736_RM16.png
2009,6,11,8,4,20.73,-114.3100501,1156.0869834,105.5553741,-42.1476816,148.4961001,0.0286120,-0.0054538,-0.3820456,1.9880000,PR_20090611_080420_736_LC16.png,PR_20090611_080420_736_RM16.png
2009,6,11,8,4,21.73,-114.1684497,1155.6391330,105.5834645,-42.1476804,148.4960947,0.0281427,-0.0047677,-0.4174963,1.9580000,PR_20090611_080421_736_LC16.png,PR_20090611_080421_736_RM16.png
2009,6,11,8,4,22.74,-114.0504097,1155.1922452,105.5853367,-42.1476794,148.4960892,0.0249705,-0.0068967,-0.4444641,1.9400000,PR_20090611_080422_740_LC16.png,PR_20090611_080422_740_RM16.png
2009,6,11,8,4,23.73,-113.9556621,1154.7605806,105.5551037,-42.1476786,148.4960840,0.0208723,-0.0109845,-0.4588390,1.9800000,PR_20090611_080423_739_LC16.png,PR_20090611_080423_739_RM16.png
2009,6,11,8,4,24.74,-113.8741428,1154.3296531,105.4994412,-42.1476780,148.4960788,0.0204994,-0.0121875,-0.4599334,2.0200000,PR_20090611_080424_740_LC16.png,PR_20090611_080424_740_RM16.png
2009,6,11,8,4,25.73,-113.8142448,1153.8928616,105.4204534,-42.1476775,148.4960735,0.0195025,-0.0093424,-0.4570599,2.0800000,PR_20090611_080425_738_LC16.png,PR_20090611_080425_738_RM16.png
2009,6,11,8,4,26.73,-113.7620204,1153.4842160,105.3471064,-42.1476771,148.4960685,0.0180169,-0.0091522,-0.4485571,2.1380000,PR_20090611_080426_738_LC16.png,PR_20090611_080426_738_RM16.png
2009,6,11,8,4,27.73,-113.6988394,1153.0725161,105.2904104,-42.1476766,148.4960635,0.0175482,-0.0079624,-0.4319387,2.1670000,PR_20090611_080427_737_LC16.png,PR_20090611_080427_737_RM16.png
2009,6,11,8,4,28.74,-113.6164119,1152.6192255,105.2642899,-42.1476759,148.4960580,0.0249043,-0.0022284,-0.4088042,2.2100000,PR_20090611_080428_740_LC16.png,PR_20090611_080428_740_RM16.png
2009,6,11,8,4,29.73,-113.5322631,1152.1546147,105.2722787,-42.1476752,148.4960524,0.0387858,0.0070412,-0.3894447,2.1700000,PR_20090611_080429_739_LC16.png,PR_20090611_080429_739_RM16.png
2009,6,11,8,4,30.74,-113.4613737,1151.6722546,105.3018227,-42.1476747,148.4960465,0.0510549,0.0127843,-0.3887516,2.1470000,PR_20090611_080430_742_LC16.png,PR_20090611_080430_742_RM16.png
