image__id,date_time,depth,web_location,latitude,longitude
1601370,2010-12-19 03:30:29.525140+00:00,31.9889880521918,PS201012/r20101219_032323_broughton_12_dense_bisz/images/PR_20101219_033029_525_LC16.png,-32.6246369239,152.339385914
1759064,2010-11-20 23:45:49.672853+00:00,29.4497444198333,Batemans201011/r20101120_222627_site2guz_14_densegrids/images/PR_20101120_234549_672_LC16.png,-35.5659677535,150.39343887
1751353,2010-11-20 23:30:28.636528+00:00,29.340209716055,Batemans201011/r20101120_222627_site2guz_14_densegrids/images/PR_20101120_233028_636_LC16.png,-35.5661229147,150.393305924
1609558,2010-12-18 21:30:39.242690+00:00,26.5104438518122,PS201012/r20101218_202313_broughton_10_dense_bihpz/images/PR_20101218_213039_242_LC16.png,-32.6346521458,152.312356665
1617749,2010-12-18 21:53:30.303718+00:00,26.48087219648,PS201012/r20101218_202313_broughton_10_dense_bihpz/images/PR_20101218_215330_303_LC16.png,-32.6345043283,152.31242182
1741240,2010-11-21 03:58:30.665197+00:00,35.4613231033486,Batemans201011/r20101121_030956_site1sz_15_densegrids/images/PR_20101121_035830_665_LC16.png,-35.5327202652,150.442182618
1732431,2010-11-20 22:57:42.629220+00:00,23.4997612172681,Batemans201011/r20101120_222627_site2guz_14_densegrids/images/PR_20101120_225742_629_LC16.png,-35.5654155781,150.389144787
1728334,2010-11-21 03:37:45.658953+00:00,36.8690631693543,Batemans201011/r20101121_030956_site1sz_15_densegrids/images/PR_20101121_033745_658_LC16.png,-35.5328075744,150.442365994
1754953,2010-11-20 20:32:01.800643+00:00,24.6066108134378,Batemans201011/r20101120_192136_site3guz_13_densegrids/images/PR_20101120_203201_800_LC16.png,-35.6323348268,150.342935703
1701611,2010-11-19 20:56:00.001935+00:00,27.2876641141698,Batemans201011/r20101119_204443_site6guz_10_densegrids/images/PR_20101119_205600_001_LC16.png,-36.0911343387,150.153995289
1615686,2010-12-18 21:47:51.295428+00:00,26.3051164600848,PS201012/r20101218_202313_broughton_10_dense_bihpz/images/PR_20101218_214751_295_LC16.png,-32.6345465616,152.312398288
1763140,2010-11-22 20:23:13.679486+00:00,26.8340385333553,Batemans201011/r20101122_185420_site4sz_17_densegrids/images/PR_20101122_202313_679_LC16.png,-35.7521055835,150.271496008
1718240,2010-11-20 22:36:19.629361+00:00,24.2442619352713,Batemans201011/r20101120_222627_site2guz_14_densegrids/images/PR_20101120_223619_629_LC16.png,-35.5655387419,150.389271659
1627967,2010-12-16 03:55:17.554684+00:00,23.1247527985418,PS201012/r20101216_013637_fingal_04_dense_fisz/images/PR_20101216_035517_554_LC16.png,-32.7526795132,152.197248457
1718077,2010-11-20 22:36:03.609116+00:00,23.9245357361238,Batemans201011/r20101120_222627_site2guz_14_densegrids/images/PR_20101120_223603_609_LC16.png,-35.5655623344,150.389197902
1705775,2010-11-19 23:03:19.595213+00:00,33.3969873587593,Batemans201011/r20101119_224028_site6guz_11_densegrid3/images/PR_20101119_230319_595_LC16.png,-36.0932047742,150.159336939
1728135,2010-11-22 19:20:15.638320+00:00,22.1060385771851,Batemans201011/r20101122_185420_site4sz_17_densegrids/images/PR_20101122_192015_638_LC16.png,-35.7512676331,150.269887644
1734441,2010-11-22 19:29:56.652073+00:00,22.9620859052017,Batemans201011/r20101122_185420_site4sz_17_densegrids/images/PR_20101122_192956_652_LC16.png,-35.7511660936,150.270017903
1730344,2010-11-20 22:54:30.627215+00:00,23.816731567795,Batemans201011/r20101120_222627_site2guz_14_densegrids/images/PR_20101120_225430_627_LC16.png,-35.5653940162,150.389305226
1720102,2010-11-21 06:37:27.758729+00:00,32.3490802315967,Batemans201011/r20101121_062424_site1sz_16_densegrids3/images/PR_20101121_063727_758_LC16.png,-35.5307706345,150.439415321
